,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X,tBodyAcc-mad()-Y,tBodyAcc-mad()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyAcc-min()-X,tBodyAcc-min()-Y,tBodyAcc-min()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyro-mad()-X,tBodyGyro-mad()-Y,tBodyGyro-mad()-Z,tBodyGyro-max()-X,tBodyGyro-max()-Y,tBodyGyro-max()-Z,tBodyGyro-min()-X,tBodyGyro-min()-Y,tBodyGyro-min()-Z,fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAcc-mad()-X,fBodyAcc-mad()-Y,fBodyAcc-mad()-Z,fBodyAcc-max()-X,fBodyAcc-max()-Y,fBodyAcc-max()-Z,fBodyAcc-min()-X,fBodyAcc-min()-Y,fBodyAcc-min()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyGyro-mad()-X,fBodyGyro-mad()-Y,fBodyGyro-mad()-Z,fBodyGyro-max()-X,fBodyGyro-max()-Y,fBodyGyro-max()-Z,fBodyGyro-min()-X,fBodyGyro-min()-Y,fBodyGyro-min()-Z,subject,Activity
1414,0.20857014,-0.0041492425,-0.052643225,-0.37972602,-0.23955718,0.26684451,-0.39113373,-0.28019282,0.22148243,-0.30549571,-0.16011499,-0.29641558,0.36548653,0.23291308,-0.06793587,-0.021291267,-0.086619368,0.12290219,-0.60784537,-0.31176929,-0.39041828,-0.64982558,-0.40395058,-0.38389992,-0.4901862,-0.27431494,-0.30838721,0.42181358,0.528783,0.40301888,-0.40177614,-0.18904527,0.15251517,-0.37113838,-0.31622652,0.22954663,-0.36209757,-0.24347548,0.24764193,-0.44014559,-0.53394485,0.20211347,-0.68301484,-0.59326729,-0.63621142,-0.44055957,-0.28067092,-0.4773049,-0.66275019,-0.33657617,-0.42009955,-0.51508982,-0.34656532,-0.48276568,-0.72549917,-0.50915485,-0.431757,-0.93620394,-0.85307259,-0.84094528,7,1
1415,0.32654399,-0.021950387,-0.097946196,-0.36920271,-0.23237495,0.30065557,-0.35551777,-0.26299688,0.28242501,-0.30549571,-0.16013206,-0.31132657,0.36548653,0.17471752,-0.050481307,-0.045606356,-0.12623445,0.16615949,-0.58709908,-0.28557576,-0.40034668,-0.60269413,-0.39235289,-0.39711978,-0.4901862,-0.16368528,-0.24315131,0.39916436,0.53780919,0.42207114,-0.40075166,-0.22202289,0.14321804,-0.35707859,-0.28632741,0.28338201,-0.35430624,-0.20695313,0.22858038,-0.42173051,-0.61724304,0.21479196,-0.86630071,-0.86497209,-0.82305971,-0.39439825,-0.1477112,-0.54218298,-0.65130886,-0.39115615,-0.41534881,-0.48571981,-0.33353856,-0.50637071,-0.728942,-0.65635697,-0.43121757,-0.85230516,-0.20225794,-0.93633414,7,1
1416,0.28436958,-0.0374953,-0.18253191,-0.38322847,-0.2390706,0.30601647,-0.38354324,-0.27493837,0.31252525,-0.28473586,-0.17364162,-0.38484424,0.29955298,0.17471752,-0.14475236,-0.030085029,-0.12987048,0.1176416,-0.54895269,-0.23694482,-0.39982354,-0.57074513,-0.36222791,-0.40881318,-0.41381786,-0.075694828,-0.24315131,0.39916436,0.57017427,0.3938058,-0.40460728,-0.22354496,0.12060887,-0.37488801,-0.29548266,0.30231036,-0.36482652,-0.21939072,0.28513281,-0.43711867,-0.57031683,0.24395769,-0.7393981,-0.8972297,-0.91573229,-0.35054243,-0.10693762,-0.47378658,-0.61440704,-0.33530832,-0.43221487,-0.44206799,-0.28502675,-0.47999334,-0.66349005,-0.60176026,-0.43614257,-0.98507144,-0.86319826,-0.85709047,7,1
1417,0.16803166,-0.009135272,-0.11090763,-0.40668131,-0.24416949,0.18582936,-0.43894381,-0.28265877,0.20058335,-0.28473586,-0.17364162,-0.401077,0.25726416,0.17383536,-0.14475236,-0.022956383,-0.040798654,0.042155708,-0.54781106,-0.28678937,-0.41660685,-0.58041065,-0.43478689,-0.45276862,-0.41381786,-0.075694828,-0.27249152,0.40637265,0.57017427,0.3938058,-0.35543794,-0.20389593,0.16644612,-0.4280689,-0.31444732,0.10095761,-0.30790674,-0.23945869,0.1194376,-0.60775489,-0.57991633,-0.0032001698,-0.82626634,-0.93793361,-0.74839617,-0.34981076,-0.18904277,-0.45468245,-0.61307232,-0.35956674,-0.45785615,-0.45055569,-0.31189475,-0.43509076,-0.66920193,-0.58905061,-0.5612141,-0.90799638,-0.28601163,-0.82517579,7,1
1418,0.34672964,0.0041422907,-0.090400679,-0.34927583,-0.1789685,0.26671892,-0.35636,-0.20008658,0.30005261,-0.31312714,-0.22611365,-0.40038453,0.25726416,0.17383536,-0.018855903,-0.082589818,-0.073875005,0.074810425,-0.57245451,-0.31299524,-0.34558446,-0.58443036,-0.43140269,-0.36663545,-0.54237217,-0.16854605,-0.27249152,0.40637265,0.51652338,0.35803346,-0.35364796,-0.069301396,0.14012161,-0.34747264,-0.29685639,0.23596372,-0.2808782,-0.19828689,0.24938273,-0.41265509,-0.52521823,0.28982874,-0.85447205,-0.54634208,-0.45366874,-0.37168608,-0.21209873,-0.42753795,-0.63946489,-0.38846666,-0.38057237,-0.44362612,-0.316279,-0.39601851,-0.70770476,-0.63959076,-0.42006629,-0.95790675,-0.67949581,-0.80728304,7,1
1419,0.34686408,-0.013325443,-0.11227617,-0.28269909,-0.14080456,0.34234898,-0.28221223,-0.15122575,0.35684871,-0.24833795,-0.17059353,-0.32130799,0.40910351,0.1721406,-0.084641534,-0.032718819,-0.067595053,0.063972811,-0.63755523,-0.32438594,-0.33470346,-0.65369935,-0.4094408,-0.32891964,-0.56522595,-0.16854605,-0.27979951,0.46642755,0.51652338,0.35803346,-0.39634578,-0.11629902,0.02399697,-0.24243356,-0.20857873,0.39696605,-0.33338679,-0.21704236,0.14896063,-0.20532553,-0.42038841,0.60000468,-0.86854665,-0.67200053,-0.89001692,-0.49558657,-0.24638434,-0.41329112,-0.68359275,-0.38229285,-0.3715942,-0.5681008,-0.37667689,-0.36433577,-0.74162704,-0.62180014,-0.41566179,-0.86791002,-0.69899748,-0.91904031,7,1
1420,0.24999499,-0.028395067,-0.065954185,-0.25835785,-0.19483005,0.31654321,-0.27100295,-0.24576088,0.27808467,-0.24833795,-0.16472527,-0.22519318,0.37608586,0.1721406,-0.084641534,0.0051857724,-0.074192132,0.13138644,-0.62393087,-0.35772307,-0.36483685,-0.63776659,-0.41240754,-0.37354302,-0.55765542,-0.27895764,-0.2714175,0.51110199,0.59804889,0.29572376,-0.38631234,-0.08209897,0.19203579,-0.21347147,-0.31396606,0.28076098,-0.32180829,-0.28008097,0.15842739,-0.19750311,-0.53679086,0.44690455,-0.89966822,-0.88487558,-0.8366025,-0.47785331,-0.25898701,-0.32147574,-0.67125352,-0.4317927,-0.43766359,-0.56029977,-0.41890497,-0.37685576,-0.67642458,-0.57395279,-0.59324552,-0.85315365,-0.6974598,-0.84041703,7,1
1421,0.2810784,-0.046272048,-0.13635049,-0.24298901,-0.1679508,0.45872112,-0.23723642,-0.24687003,0.43904041,-0.25116856,-0.16472527,-0.22519318,0.19492159,0.042078383,-0.13331024,-0.045438215,-0.085048843,0.1349287,-0.56942045,-0.24615501,-0.34482209,-0.59085636,-0.29402461,-0.35889569,-0.53435997,-0.25649092,-0.2714175,0.4371986,0.58362064,0.29572376,-0.31730577,-0.13270307,0.26472612,-0.21552532,-0.2401493,0.44793666,-0.24605933,-0.17262088,0.32293024,-0.2203789,-0.51985121,0.62828059,-0.72412877,-0.50480843,-0.58160066,-0.43879696,-0.15280795,-0.35647919,-0.61094186,-0.31554923,-0.40082564,-0.50061777,-0.30628467,-0.35852198,-0.63744011,-0.49891685,-0.55643188,-0.94306241,-0.9716592,-0.71537783,7,1
1422,0.21853887,-0.011704622,-0.12473821,-0.2911558,-0.18598681,0.42177356,-0.29664957,-0.26448713,0.3874788,-0.29233099,-0.17737383,-0.3478606,0.19492159,0.042078383,-0.2509145,-0.030056208,-0.054695108,0.07117512,-0.57663018,-0.22248858,-0.39717494,-0.63710663,-0.32445882,-0.40764161,-0.19483326,-0.10717524,-0.32313382,0.4371986,0.50427085,0.36152069,-0.25245147,-0.17641386,0.23776351,-0.30688164,-0.24248844,0.4087109,-0.25453562,-0.13657885,0.33492331,-0.35426865,-0.5641771,0.37340498,-0.23986176,-0.88979777,-0.92600085,-0.39701566,-0.15837903,-0.47991544,-0.63553235,-0.27044779,-0.42739385,-0.48411839,-0.32019574,-0.45106559,-0.6688414,-0.43043872,-0.4737521,-0.84036581,-0.64568326,-0.87893651,7,1
1423,0.2469769,0.01128358,-0.043901703,-0.36625731,-0.31971641,0.27725779,-0.36392253,-0.36523681,0.20826318,-0.29809931,-0.15914531,-0.3478606,0.41790601,0.25561825,-0.2509145,-0.0078996049,-0.069860572,0.037185784,-0.63105858,-0.29579941,-0.40306272,-0.69134777,-0.39689956,-0.43146343,-0.19483326,-0.10717524,-0.29951984,0.49132161,0.50427085,0.32379901,-0.41888164,-0.2463183,0.2135543,-0.34655557,-0.4057882,0.2109359,-0.34951026,-0.3108619,0.30511293,-0.4141952,-0.63437277,-0.058910841,-0.80647667,-0.68517255,-0.36131158,-0.48328325,-0.1993086,-0.49986241,-0.67912752,-0.36773138,-0.42901645,-0.5352012,-0.31578408,-0.48046939,-0.75802215,-0.64466484,-0.46086545,-0.99166393,-0.68806519,-0.91917788,7,1
1424,0.3304163,-0.0056800853,-0.084719513,-0.44224319,-0.330402,0.31940954,-0.43730991,-0.37604899,0.2813816,-0.29809931,-0.15914531,-0.27737235,0.4577971,0.25561825,-0.14888796,-0.0062070171,-0.10449943,0.064151587,-0.64264776,-0.2880789,-0.39055973,-0.65954366,-0.35966614,-0.41787921,-0.54660063,-0.30559469,-0.26424879,0.49132161,0.43793341,0.32379901,-0.42099219,-0.29153157,0.20511089,-0.45070552,-0.39447658,0.27791783,-0.43394041,-0.30366611,0.251489,-0.50665713,-0.70457268,0.11447876,-0.52618601,-0.93056835,-0.53977667,-0.43999011,-0.21266592,-0.41815569,-0.71332868,-0.34405431,-0.43735145,-0.56871352,-0.30893985,-0.40699017,-0.78518608,-0.52950961,-0.57188336,-0.80418701,-0.58521364,-0.79229511,7,1
1425,0.24045018,-0.019734543,-0.074039996,-0.34697241,-0.48015576,-0.30558613,-0.46984693,-0.51779573,-0.41585197,0.40518739,-0.38751668,-0.42268728,0.36375037,0.26638926,0.047450668,-0.22978128,0.019177056,0.21911124,-0.64664942,-0.51791656,-0.48519229,-0.64784654,-0.59276015,-0.49369834,-0.67808721,-0.32218327,-0.34284881,0.49676869,0.63037984,0.39645038,-0.26456909,-0.52383865,-0.31871715,-0.38241009,-0.49019431,-0.35386908,-0.29154008,-0.46497993,-0.28269031,-0.54536483,-0.62267863,-0.47264136,-0.87802709,-0.86231614,-0.93329086,-0.54687174,-0.47648201,-0.46456827,-0.67825028,-0.54881772,-0.53909895,-0.61626875,-0.50490988,-0.40603205,-0.66726829,-0.69844787,-0.7118141,-0.69780989,-0.88262056,-0.89604075,7,3
1426,0.28304331,-0.028908997,-0.10007414,-0.2795066,-0.46184043,-0.18171395,-0.38530205,-0.52043288,-0.26144211,0.40518739,-0.38883406,-0.42268728,0.43118606,0.26638926,0.047450668,-0.050963405,-0.053296293,0.068252605,-0.66077796,-0.47315913,-0.46308062,-0.67483028,-0.5536829,-0.45495206,-0.53401184,-0.32218327,-0.34284881,0.57565016,0.63037984,0.39645038,-0.28386305,-0.54378882,-0.20073299,-0.27772788,-0.45565752,-0.23658775,-0.29846763,-0.4581439,-0.22432437,-0.3082971,-0.67573603,-0.24676763,-0.7843889,-0.92747734,-0.8867947,-0.62766796,-0.39260626,-0.42338519,-0.67293098,-0.53350231,-0.52573411,-0.63823434,-0.49484073,-0.44126684,-0.67879662,-0.72542214,-0.61500859,-0.96307333,-0.72733819,-0.56489197,7,3
1427,0.30125669,-0.010398239,-0.11499148,-0.24530761,-0.4199047,-0.1740677,-0.34688822,-0.47839908,-0.22294266,0.32915377,-0.19642116,-0.52134637,0.3397478,0.25786454,0.14238624,-0.26067278,-0.032275414,0.32641558,-0.46834325,-0.49571169,-0.50428763,-0.47598951,-0.55789873,-0.50485099,-0.53401184,-0.59281754,-0.28975171,0.33825241,0.5952471,0.50860487,-0.35820112,-0.48559643,-0.35218781,-0.2050811,-0.42335596,-0.14746351,-0.2858022,-0.42507104,-0.22016692,-0.2475459,-0.60085967,-0.13096815,-0.92259331,-0.93603274,-0.92235181,-0.34479728,-0.48548741,-0.55158622,-0.50763259,-0.50567317,-0.53489129,-0.39419026,-0.49308677,-0.52113555,-0.59236204,-0.65516458,-0.62990032,-0.77779816,-0.91764019,-0.89474239,7,3
1428,0.31294241,-0.0081025514,-0.14352533,-0.12670727,-0.29048765,0.12449489,-0.27979332,-0.37155304,0.049713811,0.58322502,-0.19642116,-0.40955167,0.23261138,0.072871389,-0.12912193,-0.39162323,0.035377229,0.38481512,-0.47287214,-0.21017745,-0.49153992,-0.45921517,-0.37442935,-0.52861291,-0.65801676,0.093008744,0.00038625148,0.33825241,0.27011953,0.57060142,-0.072540318,-0.27878512,-0.016316075,-0.14897177,-0.34146126,0.11204886,0.047957499,-0.25259913,0.21236177,-0.34418005,-0.55838841,-0.080761003,-0.78704319,-0.97821022,-0.97336256,-0.43137903,-0.093722272,-0.44960366,-0.48925323,-0.2973547,-0.55247117,-0.51044574,-0.23201153,-0.44105652,-0.34969418,-0.62713181,-0.68385004,-0.89962748,-0.76748596,-0.86816214,7,3
1429,0.29949154,-0.0078508245,-0.14363751,-0.10382687,-0.33844579,0.16506496,-0.25509442,-0.41086223,0.058691086,0.58322502,-0.24496304,-0.40955167,0.23261138,0.072871389,-0.12912193,-0.042195373,-0.05349019,0.053448836,-0.47230772,-0.14311277,-0.44550489,-0.50296619,-0.31877024,-0.48192374,-0.46118073,0.093008744,0.00038625148,0.35773908,0.27011953,0.46939812,-0.044188565,-0.30940513,0.014315685,-0.12842198,-0.39622145,0.15458383,0.076816798,-0.29200464,0.24725976,-0.40469657,-0.60766212,-0.1575032,-0.62292662,-0.78997148,-0.97569397,-0.384245,-0.036970255,-0.39889746,-0.50120019,-0.22202427,-0.51229669,-0.41930846,-0.15178514,-0.37038589,-0.43877355,-0.540361,-0.70853974,-0.81805911,-0.80308201,-0.89102231,7,3
1430,0.38297512,-0.004230546,-0.11450147,-0.12884421,-0.2810335,0.1326874,-0.23963971,-0.35451775,0.046153693,0.37031421,-0.056814184,-0.2699909,0.34122953,0.09189067,-0.0050164134,-0.0030361152,-0.039092275,0.074192333,-0.38268668,-0.28150242,-0.36380953,-0.44508723,-0.38498197,-0.37296526,-0.46118073,-0.2001743,-0.21038363,0.34359186,0.32762529,0.46939812,-0.18320018,-0.23110201,-0.02162125,-0.10827792,-0.35478607,0.1264312,-0.004670027,-0.27468038,0.25279094,-0.25369259,-0.53045676,0.0062228449,-0.88810148,-0.43462157,-0.80654972,-0.3414053,-0.24962616,-0.27114156,-0.40004955,-0.30702699,-0.45541326,-0.25812128,-0.30949338,-0.33355835,-0.47984312,-0.57690541,-0.59280729,-0.94186044,-0.85069576,-0.39231274,7,3
1431,0.32939931,-0.021233885,-0.091443387,-0.11856278,-0.2503096,0.19896935,-0.23044305,-0.29150571,0.12177489,0.29740671,-0.056814184,-0.2699909,0.39900275,0.09189067,-0.14297338,-0.15308686,-0.058558006,0.093902441,-0.26810643,-0.29617123,-0.37668624,-0.25447195,-0.42033927,-0.39503232,-0.48136054,-0.33270527,-0.21038363,0.34359186,0.24871022,0.51877181,-0.044272801,-0.19924086,0.024500675,-0.1495388,-0.3267104,0.19779123,0.020773253,-0.21735608,0.24158238,-0.42747965,-0.5891448,-0.04018375,-0.59680417,-0.82018069,-0.81550838,-0.30633455,-0.20255176,-0.35097839,-0.26833871,-0.36590368,-0.44225069,-0.25658798,-0.32577388,-0.331907,-0.19094919,-0.60959172,-0.62335991,-0.88366264,-0.70547589,-0.96701785,7,3
1432,0.13899026,-0.0028019487,-0.029016279,-0.15558551,-0.43995665,-0.035005021,-0.31501435,-0.43899124,-0.18990825,0.39226993,-0.21774122,-0.39292509,0.43009088,0.37161949,-0.14297338,0.19817635,-0.22524767,-0.13349642,-0.3395219,-0.40273898,-0.51080932,-0.38413605,-0.5108583,-0.52058911,-0.30755085,-0.33270527,-0.34854141,0.39898648,0.24871022,0.49839349,-0.12287196,-0.43087816,-0.095233831,-0.16873034,-0.4798648,-0.077949694,-0.036763153,-0.44163385,-0.11922034,-0.3787532,-0.58485254,-0.062747612,-0.5352749,-0.94898456,-0.83539553,-0.2465569,-0.30452011,-0.41824051,-0.3708804,-0.47681355,-0.58993098,-0.27046311,-0.44970783,-0.55152903,-0.40555209,-0.70147407,-0.63734848,-0.77362759,-0.87816831,-0.46657533,7,3
1433,0.16655269,0.018650473,-0.076638306,-0.12268857,-0.53475058,-0.13166645,-0.26248011,-0.54026615,-0.2389227,0.39226993,-0.25517428,-0.54000429,0.33372036,0.39504884,0.062635521,0.35316082,-0.17837229,-0.095932843,-0.6122972,-0.45152343,-0.49774118,-0.62077948,-0.50879696,-0.50374089,-0.30755085,-0.49787811,-0.37877622,0.73220494,0.44233127,0.30320547,-0.091794526,-0.4982982,-0.22163728,-0.13510369,-0.58462056,-0.15069335,-0.00067509201,-0.53756372,-0.15205253,-0.34077787,-0.6897671,-0.17781793,-0.7946015,-0.77338175,-0.72852419,-0.50574167,-0.33727109,-0.44327,-0.64607435,-0.53983795,-0.56281149,-0.5584052,-0.51027272,-0.41504482,-0.66674188,-0.69407133,-0.68623187,-0.90164424,-0.76330323,-0.9849138,7,3
1434,0.27667442,-0.01017619,-0.10376044,-0.075950045,-0.46622624,-0.036359844,-0.19632958,-0.48780957,-0.13981165,0.34315501,-0.33050651,-0.53413356,0.33372036,0.25323526,-0.015113706,0.22374914,-0.075251505,-0.017496742,-0.64694251,-0.43824034,-0.51494182,-0.66497206,-0.50492081,-0.51881897,-0.31979535,-0.44459863,-0.32147468,0.73220494,0.53599074,0.30320547,-0.14329463,-0.39368915,-0.15203309,-0.050613921,-0.54329689,-0.049344083,-0.1372089,-0.52696271,-0.091110037,-0.17208439,-0.6652462,-0.094561234,-0.38488477,-0.54617302,-0.55121742,-0.59892826,-0.34804401,-0.47508693,-0.66321305,-0.50613153,-0.57301433,-0.61499652,-0.46764426,-0.49704031,-0.63670397,-0.65809389,-0.64157338,-0.94197625,-0.8723902,-0.91636411,7,3
1435,0.3365553,-0.02979513,-0.12673885,-0.20408588,-0.39806918,-0.018711654,-0.27206555,-0.40944397,-0.090003353,0.24841427,-0.29418636,-0.48741588,0.38245328,0.30537598,0.0049373066,-0.11238306,0.033643393,0.12506607,-0.66384716,-0.52246877,-0.55265734,-0.68614853,-0.5649822,-0.55067415,-0.58387771,-0.40264578,-0.26158473,0.54258343,0.65545298,0.61463304,-0.25786094,-0.43449164,-0.18848188,-0.18379142,-0.41675829,-0.0064405259,-0.073655043,-0.40176671,-0.020536663,-0.30505207,-0.58629029,-0.011236769,-0.92185043,-0.79866845,-0.88048173,-0.58741413,-0.47623912,-0.52539266,-0.68815818,-0.55678692,-0.60276945,-0.59686921,-0.55581024,-0.51744873,-0.73649701,-0.71625566,-0.72155992,-0.95502364,-0.51250637,-0.98142398,7,3
1436,0.27495396,-0.014240864,-0.10310328,-0.15776824,-0.36956435,-0.11882569,-0.25184919,-0.38576367,-0.16936125,0.17423085,-0.16053821,-0.48661282,0.35346658,0.34717362,0.0049373066,-0.085165481,-0.091118022,0.16663456,-0.68151202,-0.53765317,-0.55741767,-0.69648432,-0.53855229,-0.55390883,-0.58387771,-0.58650875,-0.25929654,0.58296438,0.65545298,0.62327458,-0.2710673,-0.45898355,-0.33217588,-0.11700284,-0.36538152,-0.080531691,-0.14071106,-0.40613113,-0.23970656,-0.23685183,-0.56735229,0.034865986,-0.77440084,-0.89888165,-0.90068096,-0.65842485,-0.52307373,-0.57503566,-0.69085712,-0.55014118,-0.59210408,-0.64229979,-0.54026202,-0.53505946,-0.66276828,-0.70636243,-0.6499234,-0.9094543,-0.85876943,-0.98301685,7,3
1437,0.2735449,-0.018169307,-0.13465912,-0.10933522,-0.28630247,0.00021949055,-0.19287739,-0.28961506,-0.046227786,0.17423085,-0.16053821,-0.42323232,0.29810787,0.28587412,-0.12783683,-0.44841613,-0.025799091,0.43808147,-0.43940148,-0.42933534,-0.47534777,-0.44589951,-0.43674975,-0.50861033,-0.69497956,-0.5758203,-0.080835909,0.23028645,0.57398768,0.65081467,-0.1742847,-0.33670508,-0.17390138,-0.084951634,-0.30514972,0.013203419,-0.026769187,-0.27094594,-0.064503128,-0.20744628,-0.51437752,0.11324716,-0.99859118,-0.92309683,-0.95440241,-0.47046797,-0.38078189,-0.45649286,-0.43915803,-0.4655807,-0.52954448,-0.40655036,-0.43953048,-0.42182206,-0.4332741,-0.64181898,-0.690858,-0.98616267,-0.85145637,-0.95423511,7,3
1438,0.25189656,-0.028068454,-0.1289982,-0.12380692,-0.35587665,0.19322765,-0.21017649,-0.36574752,0.10610007,0.15126469,-0.231085,-0.41382615,0.29810787,0.28587412,-0.12783683,-0.32951523,-0.0066746264,0.27410643,-0.29557864,-0.35335043,-0.38501254,-0.31034216,-0.37663928,-0.40933364,-0.44461997,-0.5758203,-0.080835909,0.23028645,0.50896398,0.49983131,-0.23239247,-0.40494735,-0.056934976,-0.084466457,-0.37104269,0.22777453,-0.10281706,-0.35720422,0.035537353,-0.19377307,-0.5574805,0.31638188,-0.9824652,-0.8545154,-0.98954767,-0.32507584,-0.31205284,-0.37864195,-0.29739365,-0.38482184,-0.4432327,-0.26287189,-0.36948555,-0.38213753,-0.1974613,-0.52341131,-0.56319538,-0.93450992,-0.64522664,-0.87150798,7,3
1439,0.23652994,0.0045232189,-0.049267612,-0.09066647,-0.38649116,0.17353026,-0.20133567,-0.38616588,0.075777105,0.5325082,-0.231085,-0.25508106,0.32706923,0.38894034,-0.091014547,0.069465862,-0.010076155,0.013594733,-0.55940201,-0.32637817,-0.51288769,-0.57007517,-0.37027527,-0.52772522,-0.44461997,-0.45441623,-0.17910666,0.60784075,0.50173841,0.49983131,-0.088049571,-0.39860387,0.052877578,-0.091670196,-0.41832921,0.14689511,0.030940333,-0.4116929,0.17415217,-0.23724752,-0.57855012,0.10484574,-0.75403584,-0.84362383,-0.80315118,-0.49312033,-0.28286364,-0.44806764,-0.58148446,-0.35950499,-0.58061106,-0.45436374,-0.35899543,-0.42312989,-0.64360017,-0.52509496,-0.76936106,-0.9616885,-0.74598713,-0.87875883,7,3
1440,0.19596754,0.0036867352,-0.039881638,0.028258772,-0.1964905,0.28491108,-0.081892196,-0.18160573,0.24475306,0.5325082,-0.14132795,-0.25508106,0.085885675,0.13057533,-0.091014547,-0.13597807,0.073918167,0.16976889,-0.30777015,-0.22607083,-0.30787761,-0.31965772,-0.30005298,-0.35350983,-0.42775069,-0.3556547,0.054515927,0.31399043,0.33075922,0.39941019,0.058670779,-0.15571459,0.11593274,0.016027529,-0.27012952,0.27458998,0.21108544,-0.19027713,0.218374,-0.25432807,-0.48835627,0.3708812,-0.93324836,-0.76464812,-0.74864191,-0.26032607,-0.083497517,-0.25426105,-0.32754255,-0.33478213,-0.38961447,-0.22253843,-0.24704889,-0.21008232,-0.33483822,-0.66636555,-0.63997028,-0.77664214,-0.71083257,-0.92315865,7,3
1441,0.36726175,-0.041282636,-0.11081968,0.26678126,-0.094459144,0.25340864,0.19194866,-0.072940403,0.28050535,0.62413986,-0.14132795,-0.31648983,0.085885675,0.13057533,0.0051331569,0.10360176,-0.13648179,-0.083208271,-0.13869883,-0.19187901,-0.245665,-0.16982586,-0.22142521,-0.30482744,-0.15470356,-0.3556547,0.054515927,0.31399043,0.33075922,0.39941019,0.33794982,-0.06944795,0.13004904,0.23760811,-0.16546648,0.22196785,0.47516945,-0.06067038,0.21787759,-0.024534196,-0.44955708,0.16074907,-0.40968266,-0.75267499,-0.47391118,-0.099041352,-0.024947249,-0.20586686,-0.15852139,-0.3209592,-0.32807878,-0.10663355,-0.23767888,-0.17445363,-0.11174799,-0.59989193,-0.53988578,-0.65022418,-0.54712153,-0.81200545,7,3
1442,0.3380572,-0.018115608,-0.11645124,0.32917794,-0.23781558,0.0550497,0.23882066,-0.2463157,0.028470456,0.68381825,-0.21654943,-0.36284031,0.14125143,0.29566446,-0.0074044285,0.3809744,-0.270046,-0.24387703,-0.51128482,-0.219462,-0.51329686,-0.52956487,-0.26181561,-0.52464987,-0.15470356,-0.11737589,-0.32078021,0.71625476,0.43974902,0.44463043,0.22804033,-0.26752834,-0.12373106,0.36692765,-0.27005299,0.066360216,0.41001684,-0.28619295,-0.024248493,0.29930661,-0.41444384,0.179735,-0.61863992,-0.85857391,-0.96996238,-0.45845592,-0.10394445,-0.51049456,-0.53019602,-0.30595887,-0.55859297,-0.46914144,-0.28080444,-0.51158621,-0.4917726,-0.58049506,-0.58075878,-0.93388175,-0.97311271,-0.99791865,7,3
1443,0.19963534,0.0055117181,-0.068679593,0.0096204726,-0.12671262,0.12402358,-0.097452908,-0.19643513,0.08150164,0.46657253,-0.11740103,-0.36639601,0.14686766,0.071649187,-0.093866451,-0.41802055,0.22223055,0.43616889,-0.541794,-0.13835461,-0.4947585,-0.56459104,-0.22160267,-0.50245332,-0.69962657,-0.031116422,-0.15028099,0.28073959,0.36745114,0.57573172,0.016442613,-0.22848934,-0.019992598,0.0069274859,-0.1312114,0.1132441,0.12116385,-0.12414314,0.12194204,-0.18121498,-0.43342725,0.077826575,-0.96322106,-0.90654415,-0.84747775,-0.50299681,-0.024272195,-0.42327153,-0.55672374,-0.22333491,-0.56668762,-0.47312675,-0.13737587,-0.44310897,-0.61060787,-0.54278887,-0.66542124,-0.99217478,-0.9195657,-0.88022314,7,3
1444,0.33393394,-0.015674583,-0.12568682,0.076394237,-0.18745016,0.14460806,-0.02392715,-0.23156332,0.1021942,0.55709643,-0.1962331,-0.39392162,0.16493871,0.19494696,-0.093866451,-0.34922257,0.084803409,0.44665757,-0.67884822,-0.25734989,-0.47827865,-0.67531049,-0.33763352,-0.50117709,-0.82211468,-0.031116422,-0.079578181,0.45549281,0.51398813,0.57573172,-0.01067369,-0.22526373,-0.092763555,0.10883918,-0.21879137,0.17666269,0.13783681,-0.1753039,0.092004938,0.029405654,-0.52311645,0.28698675,-0.98336349,-0.91731872,-0.87008254,-0.54767673,-0.18042254,-0.37963368,-0.72160192,-0.31448184,-0.56272532,-0.61304564,-0.28434526,-0.39314288,-0.76587268,-0.4599474,-0.67326869,-0.81159191,-0.98445548,-0.92309479,7,3
